SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SCH_TYPE,LOW_GRADE,HIGH_GRADE,TITLE1_STATUS,MEMBERSHIP,CONTACT_NAME,ADDRESS,ADDRESS2,PO_BOX,CITY,STATE,ZIPCODE,PHONE,FAX,LATITUDE,LONGITUDE,COOP,COOP_CODE
20162017,037,FRANKLIN,181,Franklin County,014,Bridgeport Elementary School,181014,037181014,210201001990,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,447,Martha Lail,10 Doctors Dr,,,Frankfort,KY,40601,(502) 875-8430,(502) 875-8432,38.162337,-84.904409,OVEC,906
20162017,037,FRANKLIN,181,Franklin County,025,Collins Lane,181025,037181025,210201000437,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,531,Mrs. Jennifer Perkins,1 Cougar Lane,,,Frankfort,KY,40601,(502) 875-8410,(502) 875-8412,38.178119,-84.888006,OVEC,906
20162017,037,FRANKLIN,181,Franklin County,016,Early Learning Village,181016,037181016,210201002219,A1,Preschool,Entry,Title 1 Eligible - Schoolwide School,272,Mr. Larry Murphy,200 Laralan Ave,,,Frankfort,KY,40601,(502) 352-2585,(502) 352-2586,38.193388,-84.831264,OVEC,906
20162017,037,FRANKLIN,181,Franklin County,035,Elkhorn Elementary School,181035,037181035,210201000439,A1,1st,5th,Title 1 Eligible - Schoolwide School,421,Mathew Osborne,928 E Main St,,,Frankfort,KY,40601,(502) 695-6730,(502) 695-6731,38.209125,-84.835769,OVEC,906
20162017,037,FRANKLIN,181,Franklin County,030,Elkhorn Middle School,181030,037181030,210201000438,A1,6th,8th,Title 1 Eligible - No Program,724,Mr. Jeff Rhode,1060 E Main St,,,Frankfort,KY,40601,(502) 695-6740,(502) 695-6745,38.209744,-84.828463,OVEC,906
20162017,037,FRANKLIN,181,Franklin County,012,Franklin County Career and Technical Ctr,181012,037181012,210201002055,A2,9th,12th,Not a Title 1 School,758,Mr. James Hardin,1106 E Main St,,,Frankfort,KY,40601,(502) 695-6790,(502) 695-6791,38.212549,-84.826308,OVEC,906
20162017,037,FRANKLIN,181,Franklin County,040,Franklin County High School,181040,037181040,210201000440,A1,9th,12th,Title 1 Eligible - No Program,949,Charles Lewis,1100 E Main St,,,Frankfort,KY,40601,(502) 695-6750,(502) 695-6755,38.211,-84.826889,OVEC,906
20162017,037,FRANKLIN,181,Franklin County,045,Hearn Elementary,181045,037181045,210201000441,A1,1st,5th,Title 1 Eligible - Schoolwide School,506,Tina Cooper,300 Copperleaf Blvd,,,Frankfort,KY,40601,(502) 695-6760,(502) 695-6762,38.192225,-84.81353,OVEC,906
20162017,037,FRANKLIN,181,Franklin County,050,Peaks Mill Elementary,181050,037181050,210201000442,A1,1st,5th,Title 1 Eligible - Schoolwide School,454,Ms. Dana Blankenship,100 Peaks Mill Rd,,,Frankfort,KY,40601,(502) 875-8450,(502) 875-8452,38.227002,-84.84857,OVEC,906
20162017,037,FRANKLIN,181,Franklin County,011,The Academy,181011,037181011,210201001917,A6,6th,12th,Not a Title 1 School,45,Mrs. Sarah Vivian,400 Democrat Drive,,,Frankfort,KY,40601,(502) 695-6720,(502) 695-9618,38.173028,-84.818617,OVEC,906
20162017,037,FRANKLIN,181,Franklin County,070,Western Hills High School,181070,037181070,210201001420,A1,9th,12th,Title 1 Eligible - No Program,791,Mr. Gregory Scott Roush,100 Doctors Dr,,,Frankfort,KY,40601,(502) 875-8400,(502) 227-4568,38.162036,-84.908096,OVEC,906
20162017,037,FRANKLIN,181,Franklin County,013,Westridge Elementary,181013,037181013,210201001989,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,389,Mrs. Kimberly Young,200 Oak Ridge Drive,,,Frankfort,KY,40601,(502) 875-8420,(502) 875-8422,38.198085,-84.907821,OVEC,906
20162017,037,FRANKLIN,181,Franklin County,,---District Total---,181,,,,K,12th,,"6,218",Mark Kopp,190 Kings Daughters Drive #300,,,Frankfort,KY,40601,(502) 695-6700,(502) 695-6708,38.207045,-84.834701,OVEC,906
20162017,038,FULTON,185,Fulton County,020,Fulton County Elementary/Middle School,185020,038185020,210210002113,A1,Preschool,8th,Title 1 Eligible - Schoolwide School,375,Julie Workman Jackson,2750 Moscow Ave,,,Hickman,KY,42050,(270) 236-3923,(270) 236-9523,36.567498,-89.156845,WKEC,908
20162017,038,FULTON,185,Fulton County,030,Fulton County High School,185030,038185030,210210000445,A1,9th,12th,Title 1 Eligible - Schoolwide School,159,Ellen Murphy,2740 Moscow Ave,,,Hickman,KY,42050,(270) 236-3904,(270) 236-9004,36.567897,-89.156901,WKEC,908
20162017,038,FULTON,185,Fulton County,,---District Total---,185,,,,K,12th,,534,Mr. Aaron Collins,2780 Moscow Ave,,,Hickman,KY,42050,(270) 236-3923,(270) 236-2184,36.566382,-89.155707,WKEC,908
20162017,038,FULTON,186,Fulton Independent,018,Fulton Independent School,186018,038186018,210207002205,A1,Preschool,12th,Title 1 Eligible - Schoolwide School,368,Dr. Ronald Mays,700 Stephen Beale Dr,,,Fulton,KY,42041,(270) 472-1741,(270) 472-6135,36.509441,-88.890061,WKEC,908
20162017,038,FULTON,186,Fulton Independent,,---District Total---,186,,,,K,12th,,368,DeAnna Miller,304 West State Line,,,Fulton,KY,42041,(270) 472-1553,(270) 472-6921,36.502705,-88.882051,WKEC,908
20162017,039,GALLATIN,191,Gallatin County,020,Gallatin County High School,191020,039191020,210213000451,A1,9th,12th,Title 1 Eligible - Schoolwide School,464,Jon Jones,70 Wildcat Circle,,,Warsaw,KY,41095,(859) 567-7640,(859) 567-8222,38.786214,-84.888941,OVEC,906
20162017,039,GALLATIN,191,Gallatin County,010,Gallatin County Lower Elementary,191010,039191010,210213000450,A1,Preschool,2nd,Title 1 Eligible - Schoolwide School,328,Joe Wright,25 Boaz Dr,,,Warsaw,KY,41095,(859) 567-6340,(859) 567-6205,38.784303,-84.894199,OVEC,906
20162017,039,GALLATIN,191,Gallatin County,005,Gallatin County Middle School,191005,039191005,210213001609,A1,6th,8th,Title 1 Eligible - Schoolwide School,386,Mr. John Ritchie,88 Paw Print Path,,,Warsaw,KY,41095,(859) 567-5860,(859) 567-6107,38.785566,-84.891136,OVEC,906
20162017,039,GALLATIN,191,Gallatin County,006,Gallatin County Upper Elementary,191006,039191006,210213001850,A1,3rd,5th,Title 1 Eligible - Schoolwide School,374,Shonda Dunn,50 Paw Print Path,,,Warsaw,KY,41095,(859) 567-2060,(859) 567-2715,38.785445,-84.891844,OVEC,906
20162017,039,GALLATIN,191,Gallatin County,,---District Total---,191,,,,K,12th,,"1,552",Mr. Larry Hammond,600 E Main St,,,Warsaw,KY,41095,(859) 567-1820,(859) 567-4528,38.786002,-84.892053,OVEC,906
20162017,040,GARRARD,195,Garrard County,050,Camp Dick Robinson Elementary School,195050,040195050,210216000454,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,469,Mr. Scott Bolin,279 North Camp Dick Rd,,,Lancaster,KY,40444,(859) 792-6136,(859) 792-8908,37.696001,-84.663936,SESC,907
20162017,040,GARRARD,195,Garrard County,060,Garrard County High School,195060,040195060,210216000455,A1,9th,12th,Title 1 Eligible - No Program,759,Kristopher Grasham,599 Industry Rd,,,Lancaster,KY,40444,(859) 792-2146,(859) 792-4352,37.601902,-84.570254,SESC,907
20162017,040,GARRARD,195,Garrard County,070,Garrard Middle School,195070,040195070,210216001672,A1,6th,8th,Title 1 Eligible - Schoolwide School,587,Andrew Pickerill,304 W Maple Ave,,,Lancaster,KY,40444,(859) 792-2108,(859) 792-4352,37.622472,-84.583413,SESC,907
20162017,040,GARRARD,195,Garrard County,220,Lancaster Elementary School,195220,040195220,210216000457,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,446,Tracie Bottoms,205 Lexington St,,,Lancaster,KY,40444,(859) 792-3047,(859) 792-4855,37.622081,-84.579185,SESC,907
20162017,040,GARRARD,195,Garrard County,090,Paint Lick Elementary School,195090,040195090,210216000456,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,299,Larry Sparks,6798 Richmond Rd,,,Paint Lick,KY,40461,(859) 792-2122,(859) 792-4873,37.586745,-84.470684,SESC,907
20162017,040,GARRARD,195,Garrard County,,---District Total---,195,,,,K,12th,,"2,560",Corey Keith,322 West Maple Avenue,,,Lancaster,KY,40444,(859) 792-3018,(859) 792-4733,37.621602,-84.587261,SESC,907
20162017,005,BARREN,197,Glasgow Independent,030,Glasgow High School,197030,005197030,210222000461,A1,9th,12th,Title 1 Eligible - Schoolwide School,616,Dr. Amy Allen,1601 Columbia Ave,,,Glasgow,KY,42141,(270) 651-8801,(270) 651-5189,37.008133333,-85.888983333,GRREC,902
20162017,005,BARREN,197,Glasgow Independent,035,Glasgow Middle School,197035,005197035,210222000402,A1,6th,8th,Title 1 Eligible - Schoolwide School,462,Regina Murphy,105 Scottie Dr,,,Glasgow,KY,42141,(270) 651-2256,(270) 651-3090,37.010633333,-85.886133333,GRREC,902
20162017,005,BARREN,197,Glasgow Independent,015,Happy Valley Learning Center,197015,005197015,210222002101,A5,6th,12th,Not a Title 1 School,18,Tommy Lynn Elliott,629 W Cherry St,,,Glasgow,KY,42141,(270) 651-3804,(270) 651-7901,37.006816666,-85.91835,GRREC,902
20162017,005,BARREN,197,Glasgow Independent,013,Highland Elementary School,197013,005197013,210222001991,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,565,Jennifer Myers,164 Scottie Drive,,,Glasgow,KY,42141,(270) 659-0432,(270) 659-0478,37.011616666,-85.890766666,GRREC,902
20162017,005,BARREN,197,Glasgow Independent,065,South Green Elementary School,197065,005197065,210222001565,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,499,Mrs. BobbiSue Holmes,300 James T Rogers Dr,,,Glasgow,KY,42141,(270) 651-3806,(270) 651-8957,36.980716666,-85.930283333,GRREC,902
20162017,005,BARREN,197,Glasgow Independent,002,Success Academy,197002,005197002,210222002215,A5,9th,12th,Not a Title 1 School,75,Mr. Michael Vaught,1601 Columbia Ave,,,Glasgow,KY,42141,(270) 651-8801,(270) 651-5189,37.008133333,-85.888983333,GRREC,902
20162017,005,BARREN,197,Glasgow Independent,,---District Total---,197,,,,K,12th,,"2,235",Keith Hale,711 S. L. Rogers Wells Blvd,,,Glasgow,KY,42142,(270) 651-6757,(270) 651-9791,36.979216,-85.934174,GRREC,902
20162017,041,GRANT,201,Grant County,020,Crittenden-Mt. Zion Elementary,201020,041201020,210225000465,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,510,Nancy Ellen Livingood,270 Crittenden-Mt. Zion Rd.,,,Dry Ridge,KY,41035,(859) 428-2171,(859) 428-1890,38.764842,-84.610894,OVEC,906
20162017,041,GRANT,201,Grant County,030,Dry Ridge Elementary,201030,041201030,210225000466,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,491,Mrs. Bobbie J Pelfrey,275 School Road,,,Dry Ridge,KY,41035,(859) 824-4484,(859) 824-4924,38.669505,-84.580324,OVEC,906
20162017,041,GRANT,201,Grant County,040,Grant County High School,201040,041201040,210225000467,A1,9th,12th,Title 1 Eligible - Schoolwide School,"1,086",Linda Jo Foxx,715 Warsaw Road,,,Dry Ridge,KY,41035,(859) 824-9739,(859) 824-9756,38.684265,-84.618508,OVEC,906
20162017,041,GRANT,201,Grant County,080,Grant County Middle School,201080,041201080,210225000469,A1,6th,8th,Title 1 Eligible - Schoolwide School,854,Hallie Hundemer-Booth,305 School Rd,,,Dry Ridge,KY,41035,(859) 824-7161,(859) 824-7163,38.667476,-84.579783,OVEC,906
20162017,041,GRANT,201,Grant County,050,Mason-Corinth Elementary,201050,041201050,210225001701,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,335,Leanne Adkins,225 Heekin Rd.,,,Williamstown,KY,41097,(859) 824-9510,(859) 824-4225,38.596397,-84.579101,OVEC,906
20162017,041,GRANT,201,Grant County,016,Sherman Elementary,201016,041201016,210225002201,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,446,Jamie Kinmon,3987 DIxie Hwy,,,Dry Ridge,KY,41035,(859) 428-5500,(859) 428-4200,38.725513,-84.600541,OVEC,906
20162017,041,GRANT,201,Grant County,,---District Total---,201,,,,K,12th,,"3,722",Mr. Matthew Allan Morgan,820 Arnie Risen Boulevard,,,Williamstown,KY,41097,(859) 824-3323,(859) 824-3508,38.664335,-84.578958,OVEC,906
20162017,042,GRAVES,205,Graves County,040,Fancy Farm Elementary School,205040,042205040,210228000471,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,206,Mrs. Janet Throgmorton,270 State Route 339 South,,,Fancy Farm,KY,42039,(270) 674-4820,(270) 623-6393,36.794633,-88.791158,WKEC,908
20162017,042,GRAVES,205,Graves County,060,Farmington Elementary School,205060,042205060,210228000473,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,275,Melissa Paul,7730 State Rt 121 S,,,Mayfield,KY,42066,(270) 328-4830,(270) 345-2163,36.67325,-88.537068,WKEC,908
20162017,042,GRAVES,205,Graves County,012,Gateway Academy High School,205012,042205012,210228001924,A5,9th,12th,Title 1 Eligible - No Program,45,Donna Crouch,100 E. Lockridge St.,,,Mayfield,KY,42066,(270) 328-4979,(270) 247-0051,36.74858,-88.636136,WKEC,908
20162017,042,GRAVES,205,Graves County,013,Graves County Central Elementary,205013,042205013,210228001992,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,441,Tiffany Williams,2262 State Rt 121 N,,,Mayfield,KY,42066,(270) 328-4901,(270) 247-4626,36.762026,-88.659906,WKEC,908
20162017,042,GRAVES,205,Graves County,215,Graves County High School,205215,042205215,210228001490,A1,9th,12th,Title 1 Eligible - No Program,"1,250",Mr. Matthew Madding,1220 EAGLES WAY,,,Mayfield,KY,42066,(270) 328-6242,(270) 247-8540,36.760853,-88.65339,WKEC,908
20162017,042,GRAVES,205,Graves County,100,Graves County Middle School,205100,042205100,210228001436,A1,7th,8th,Title 1 Eligible - No Program,630,Mr. Jonathan Miller,625 Jimtown Rd,,,Mayfield,KY,42066,(270) 328-4890,(270) 251-3693,36.763074,-88.65069,WKEC,908
20162017,042,GRAVES,205,Graves County,110,Lowes Elementary School,205110,042205110,210228000475,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,241,RYAN MARCHETTI,6775 State Route 440,,,Hickory,KY,42051,(270) 674-4840,(270) 674-5189,36.883184,-88.772459,WKEC,908
20162017,042,GRAVES,205,Graves County,011,Mayfield Youth Development Center,205011,042205011,210228001754,A6,6th,12th,Not a Title 1 School,17,Mr. Justin Hubbard,3179 State Rt 45 S,,,Mayfield,KY,42066,(270) 247-9609,(270) 247-2605,36.713983,-88.676146,WKEC,908
20162017,042,GRAVES,205,Graves County,150,Sedalia Elementary School,205150,042205150,210228000477,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,332,Robert Braden,5252 St. Rt 97,,,Mayfield,KY,42066,(270) 328-4850,(270) 328-8266,36.646948,-88.604804,WKEC,908
20162017,042,GRAVES,205,Graves County,170,Symsonia Elementary School,205170,042205170,210228000479,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,304,Alison Gregory,11730 State Route 131,,,Symsonia,KY,42082,(270) 674-4860,(270) 851-4386,36.916231,-88.519535,WKEC,908
20162017,042,GRAVES,205,Graves County,200,Wingo Elementary School,205200,042205200,210228000481,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,393,Mr. Joseph Bradley,449 Lebanon St,,,Wingo,KY,42088,(270) 328-4870,(270) 376-2223,36.64225,-88.742596,WKEC,908
20162017,042,GRAVES,205,Graves County,,---District Total---,205,,,,K,12th,,"4,134",Mrs. Kim Dublin,2290 State Rt 121 N,,,Mayfield,KY,42066,(270) 328-2656,(270) 328-1561,36.762177,-88.661042,WKEC,908
20162017,043,GRAYSON,211,Grayson County,030,Caneyville Elementary School,211030,043211030,210230000484,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,385,George Meredith,521 East Maple St.,,,Caneyville,KY,42721,(270) 879-4211,(270) 879-9022,37.421882,-86.476427,GRREC,902
20162017,043,GRAYSON,211,Grayson County,080,Clarkson Elementary School,211080,043211080,210230000485,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,620,Shannon Cates,310 Millerstown Street,,,Clarkson,KY,42726,(270) 242-3061,(270) 242-9425,37.494159,-86.21769,GRREC,902
20162017,043,GRAYSON,211,Grayson County,220,Grayson Co. Alternative Education,211220,043211220,210230001852,A5,6th,12th,Not a Title 1 School,1,Mr. Micheal Johnston,340 Schoolhouse Road,,,Leitchfield,KY,42754,(270) 259-2800,(270) 259-2802,37.463328,-86.337147,GRREC,902
20162017,043,GRAYSON,211,Grayson County,908,Grayson County Area Vocational Ed Center,211908,043211908,210230002381,A2,9th,12th,Not a Title 1 School,,James Blain,252 Schoolhouse Rd,,,Leitchfield,KY,42754,(270) 259-3195,(270) 259-8082,37.464082,-86.338307,GRREC,902
20162017,043,GRAYSON,211,Grayson County,085,Grayson County High School,211085,043211085,210230000486,A1,9th,12th,Title 1 Eligible - No Program,"1,265",Mr. Micheal Johnston,340 Schoolhouse Rd,,,Leitchfield,KY,42754,(270) 259-4078,(270) 259-6131,37.463343,-86.337079,GRREC,902
20162017,043,GRAYSON,211,Grayson County,095,Grayson County Middle School,211095,043211095,210230000487,A1,6th,8th,Title 1 Eligible - Schoolwide School,984,Gary Lynn Parker,726 John Hill Taylor Dr,,,Leitchfield,KY,42754,(270) 259-4175,(270) 259-5875,37.483202,-86.282614,GRREC,902
20162017,043,GRAYSON,211,Grayson County,010,H W Wilkey Elementary School,211010,043211010,210230000483,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,474,Mr. JONATHAN WILLIAMS,130 Wallace Ave,,,Leitchfield,KY,42754,(270) 259-4058,(270) 259-6332,37.482318,-86.284516,GRREC,902
20162017,043,GRAYSON,211,Grayson County,050,Oran P Lawler Elementary School,211050,043211050,210230001702,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,399,Alicia Brooks,100 Charlie Crain Lane,,,Leitchfield,KY,42754,(270) 259-9322,(270) 259-0690,37.464675,-86.340487,GRREC,902
20162017,043,GRAYSON,211,Grayson County,,---District Total---,211,,,,K,12th,,"4,128",Mr. Douglas Robinson,790 Shaw Station RD,,,Leitchfield,KY,42754,(270) 259-4011,(270) 259-4756,37.491593,-86.262681,GRREC,902
20162017,044,GREEN,215,Green County,065,Green County High School,215065,044215065,210234000490,A1,9th,12th,Title 1 Eligible - No Program,472,Karen Marcum,302 Brummal Ave,,,Greensburg,KY,42743,(270) 932-6610,(270) 932-3214,37.256009,-85.488742,GRREC,902
20162017,044,GREEN,215,Green County,040,Green County Intermediate School,215040,044215040,210234002257,A1,3rd,5th,Title 1 Eligible - Schoolwide School,367,Crystal Hedgespeth,401 East Hodgenville Ave,,,Greensburg,KY,42743,(270) 932-6613,(270) 299-2228,37.259972,-85.495478,GRREC,902
20162017,044,GREEN,215,Green County,055,Green County Middle School,215055,044215055,210234001526,A1,6th,8th,Title 1 Eligible - Schoolwide School,363,Philip West,106 Brummal Ave,,,Greensburg,KY,42743,(270) 932-6615,(270) 932-7617,37.254183,-85.48799,GRREC,902
20162017,044,GREEN,215,Green County,030,Green County Primary School,215030,044215030,210234002244,A1,Preschool,2nd,Title 1 Eligible - Schoolwide School,402,Mr. Benjamin Davenport,100 Kids Korner,,,Greensburg,KY,42743,(270) 932-6619,(270) 932-6172,37.259383,-85.491466,GRREC,902
20162017,044,GREEN,215,Green County,,---District Total---,215,,,,K,12th,,"1,604",Mr. James Frank,206 West Court St,,,Greensburg,KY,42743,(270) 932-6601,(270) 932-3624,37.261201,-85.503439,GRREC,902
20162017,045,GREENUP,221,Greenup County,010,Argillite Elementary School,221010,045221010,210240000493,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,272,Thomas Crump,4157 St. Rt. 1,,,Argillite,KY,41121,(606) 473-7213,(606) 473-5439,38.511766,-82.819211,KEDC,903
20162017,045,GREENUP,221,Greenup County,027,Greenup County High School,221027,045221027,210240000496,A1,9th,12th,Title 1 Eligible - No Program,792,Jason Smith,196 Musketeer Drive,,,Greenup,KY,41144,(606) 473-9812,(606) 473-7854,38.631144,-82.870304,KEDC,903
20162017,045,GREENUP,221,Greenup County,040,Greysbranch Elementary School,221040,045221040,210240000497,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,330,Mr. Jeffrey Wireman,1487 Ohio River Road,,,Greenup,KY,41144,(606) 473-9653,(606) 473-6645,38.632731,-82.869896,KEDC,903
20162017,045,GREENUP,221,Greenup County,060,Mckell Elementary School,221060,045221060,210240000499,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,467,Michael Collier,28978 US 23 Hwy,,,South Shore,KY,41175,(606) 932-3383,(606) 932-3438,38.723999,-82.94828,KEDC,903
20162017,045,GREENUP,221,Greenup County,105,Mckell Middle School,221105,045221105,210240001611,A1,6th,8th,Title 1 Eligible - Schoolwide School,362,Nathan Sutton,129 Bulldog Lane,,,South Shore,KY,41175,(606) 932-3221,(606) 932-9844,38.721678,-82.947559,KEDC,903
20162017,045,GREENUP,221,Greenup County,110,Wurtland Elementary School,221110,045221110,210240000504,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,223,Christopher Ailster,611 East St,,,Wurtland,KY,41144,(606) 836-6987,(606) 836-5375,38.546264,-82.775558,KEDC,903
20162017,045,GREENUP,221,Greenup County,024,Wurtland Middle School,221024,045221024,210240001610,A1,6th,8th,Title 1 Eligible - Schoolwide School,335,Mrs. Amanda Powell,700 Center Ave,,,Wurtland,KY,41144,(606) 836-0025,(606) 836-3939,38.548789,-82.775054,KEDC,903
