SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,FINANCE_TYPE,FINANCE_LABEL,FINANCE_VALUE,FINANCE_RANK,COOP,COOP_CODE
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,REVENUES AND EXPENDITURES,Expenditures on Instruction per Pupil,"$7,254",24,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,REVENUES AND EXPENDITURES,Percent of Administrative to Total Expenditures,12.6%,30,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,SALARIES,Average Teacher Salary,"$47,511",130,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,SALARIES,Average Principal Salary,"$85,601",65,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,SALARIES,Total Substitute Teacher Expenditures,"$166,501",,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,SALARIES,Substitute Teacher Expenditures Per Pupil,$76.00,128,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,SEEK,Net General Fund SEEK,"$8,499,396",,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,SEEK,Capital Outlay,"$215,600",,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,SEEK,Net General Fund SEEK per Pupil,"$3,942",136,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,SEEK,Building Fund - State,"$362,581",,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,SEEK,Building Fund - Local,"$481,493",,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,SEEK,Transportation SEEK Funding,"$79,917",,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,SEEK,Actual Transportation Expenditures,"$432,267",,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,SEEK,Percent of Actual Transportation Expenditures Funded by SEEK,18.49%,165,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,TAX,Assessment,"$962,985,896",,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,TAX,Assessment per Pupil,"$446,654",59,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,TAX,Real Estate Tax,92.1,14,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,TAX,Tangible / Personal Property Tax,92.1,14,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,TAX,Levied Equivalent Rate,96.4,15,NKCES,905
20162017,059,KENTON,157,Erlanger-Elsmere Independent,,---District---,157,,,TAX,30-cent Local Effort,"$2,888,958",,NKCES,905
20162017,033,ESTILL,161,Estill County,,---District---,161,,,FINANCIAL SUMMARY,SEEK Average Daily Attendance (SEEK ADA),"2,144.67",83,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,FINANCIAL SUMMARY,Average Daily Membership (ADM),"2,251.11",86,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,FINANCIAL SUMMARY,Average Daily Attendance (ADA) no adjustments,"2,117.98",87,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,FINANCIAL SUMMARY,Fund Balance,"$2,265,656",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,FINANCIAL SUMMARY,Fund Balance Percentage,14.05%,116,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,FINANCIAL SUMMARY,4% or Above Adopted Rate,No,,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,FINANCIAL SUMMARY,FTE Certified Staff,180.8,87,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,FINANCIAL SUMMARY,FTE Certified Staff - Teachers,147.3,88,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,FINANCIAL SUMMARY,FTE Classified Staff,163.7,86,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,FINANCIAL SUMMARY,Percent of Salaries and Benefits to Total Expenditures,86.27%,45,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,FINANCIAL SUMMARY,Bonding Capacity to Revenue Ratio,,1,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue,"$17,328",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Federal Revenue,"$3,872,438",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Local Revenue,"$3,435,000",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,State Revenue,"$18,036,279",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Total Revenue,"$25,361,044",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue per Pupil,$8,125,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Federal Revenue per Pupil,"$1,828",67,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Local Revenue per Pupil,"$1,622",159,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,State Revenue per Pupil,"$8,516",36,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Total Revenue per Pupil,"$11,974",133,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Student Support,"$1,671,392",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance,"$1,976,700",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support,"$1,049,218",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Instruction,"$11,629,130",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations,"$2,072,385",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt,"$2,441,565",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Administration,"$2,612,462",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Transportation,"$2,138,051",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Total Expenditures,"$25,590,903",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Administration per Pupil,"$1,233",102,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt per Pupil,"$1,153",114,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations per Pupil,$978,56,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Instruction per Pupil,"$5,491",164,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support per Pupil,$495,80,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance per Pupil,$933,110,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Student Support per Pupil,$789,7,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Total Expenditures per Pupil,"$12,083",134,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Expenditures on Transportation per Pupil,"$1,009",14,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,REVENUES AND EXPENDITURES,Percent of Administrative to Total Expenditures,10.2%,71,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,SALARIES,Average Teacher Salary,"$49,511",77,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,SALARIES,Average Principal Salary,"$77,369",135,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,SALARIES,Total Substitute Teacher Expenditures,"$262,648",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,SALARIES,Substitute Teacher Expenditures Per Pupil,$124.00,33,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,SEEK,Net General Fund SEEK,"$11,071,494",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,SEEK,Capital Outlay,"$214,467",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,SEEK,Net General Fund SEEK per Pupil,"$5,162",29,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,SEEK,Building Fund - State,"$568,413",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,SEEK,Building Fund - Local,"$271,223",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,SEEK,Transportation SEEK Funding,"$934,763",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,SEEK,Actual Transportation Expenditures,"$2,138,051",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,SEEK,Percent of Actual Transportation Expenditures Funded by SEEK,43.72%,124,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,TAX,Assessment,"$542,446,731",,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,TAX,Assessment per Pupil,"$252,928",144,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,TAX,Real Estate Tax,45.4,146,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,TAX,Tangible / Personal Property Tax,45.4,146,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,TAX,Levied Equivalent Rate,59.5,134,SESC,907
20162017,033,ESTILL,161,Estill County,,---District---,161,,,TAX,30-cent Local Effort,"$1,627,340",,SESC,907
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,FINANCIAL SUMMARY,SEEK Average Daily Attendance (SEEK ADA),685.56,148,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,FINANCIAL SUMMARY,Average Daily Membership (ADM),731.61,149,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,FINANCIAL SUMMARY,Average Daily Attendance (ADA) no adjustments,678.01,149,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,FINANCIAL SUMMARY,Fund Balance,"$227,304",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,FINANCIAL SUMMARY,Fund Balance Percentage,4.13%,168,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,FINANCIAL SUMMARY,4% or Above Adopted Rate,No,,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,FINANCIAL SUMMARY,FTE Certified Staff,62.0,153,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,FINANCIAL SUMMARY,FTE Certified Staff - Teachers,50.0,152,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,FINANCIAL SUMMARY,FTE Classified Staff,43.1,153,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,FINANCIAL SUMMARY,Percent of Salaries and Benefits to Total Expenditures,82.36%,141,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,FINANCIAL SUMMARY,Bonding Capacity to Revenue Ratio,,1,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue,$0,,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Federal Revenue,"$1,216,419",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Local Revenue,"$1,703,446",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,State Revenue,"$5,723,775",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Total Revenue,"$8,643,639",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue per Pupil,$0,150,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Federal Revenue per Pupil,"$1,794",71,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Local Revenue per Pupil,"$2,512",111,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,State Revenue per Pupil,"$8,442",44,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Total Revenue per Pupil,"$12,749",101,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Instruction,"$4,167,973",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support,"$346,935",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance,"$857,262",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Student Support,"$353,442",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Transportation,"$190,082",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Total Expenditures,"$9,374,690",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Administration,"$1,240,672",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt,"$1,481,907",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations,"$736,417",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Administration per Pupil,"$1,830",21,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt per Pupil,"$2,186",72,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations per Pupil,"$1,086",33,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Instruction per Pupil,"$6,147",111,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support per Pupil,$512,76,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance per Pupil,"$1,264",15,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Student Support per Pupil,$521,75,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Total Expenditures per Pupil,"$13,827",75,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Expenditures on Transportation per Pupil,$280,154,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,REVENUES AND EXPENDITURES,Percent of Administrative to Total Expenditures,13.2%,23,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,SALARIES,Average Teacher Salary,"$45,683",158,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,SALARIES,Average Principal Salary,"$80,095",106,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,SALARIES,Total Substitute Teacher Expenditures,"$65,181",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,SALARIES,Substitute Teacher Expenditures Per Pupil,$96.00,81,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,SEEK,Net General Fund SEEK,"$3,336,198",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,SEEK,Capital Outlay,"$68,556",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,SEEK,Net General Fund SEEK per Pupil,"$4,866",61,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,SEEK,Building Fund - State,"$362,376",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,SEEK,Building Fund - Local,"$87,210",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,SEEK,Transportation SEEK Funding,"$156,227",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,SEEK,Actual Transportation Expenditures,"$190,082",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,SEEK,Percent of Actual Transportation Expenditures Funded by SEEK,82.19%,8,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,TAX,Assessment,"$174,420,381",,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,TAX,Assessment per Pupil,"$254,419",142,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,TAX,Real Estate Tax,69.0,48,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,TAX,Tangible / Personal Property Tax,69.0,48,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,TAX,Levied Equivalent Rate,94.0,20,KEDC,903
20162017,010,BOYD,162,Fairview Independent,,---District---,162,,,TAX,30-cent Local Effort,"$523,261",,KEDC,903
20162017,034,FAYETTE,165,Fayette County,,---District---,165,,,FINANCIAL SUMMARY,SEEK Average Daily Attendance (SEEK ADA),"36,972.25",2,CKEC,901
20162017,034,FAYETTE,165,Fayette County,,---District---,165,,,FINANCIAL SUMMARY,Average Daily Membership (ADM),"40,459.19",2,CKEC,901
20162017,034,FAYETTE,165,Fayette County,,---District---,165,,,FINANCIAL SUMMARY,Average Daily Attendance (ADA) no adjustments,"38,226.75",2,CKEC,901
